02 06 2017, 2.18, 11.26
03 06 2017, 26.01, 19.34
04 06 2017, 0.00, 11.16
05 06 2017, 9.16, 20.10
06 06 2017, 13.75, 13.97
07 06 2017, 2.57, 12.11
08 06 2017, 12.78, 27.93
09 06 2017, 0.00, 16.19
10 06 2017, 0.00, 41.29
11 06 2017, 48.41, 17.23
12 06 2017, 0.00, 17.75
13 06 2017, 0.00, 23.32
14 06 2017, 1.94, 19.70
15 06 2017, 17.69, 14.53
16 06 2017, 6.64, 30.87
17 06 2017, 0.00, 22.07
18 06 2017, 0.00, 17.01
19 06 2017, 0.00, 26.86
20 06 2017, 0.01, 23.41
21 06 2017, 0.00, 28.19
22 06 2017, 0.02, 22.47
23 06 2017, 0.00, 40.03
24 06 2017, 0.00, 25.25
25 06 2017, 0.30, 25.54
26 06 2017, 0.00, 27.97
27 06 2017, 28.95, 22.56
28 06 2017, 9.39, 17.26
29 06 2017, 0.12, 26.99
30 06 2017, 5.53, 17.35
01 07 2017, 0.37, 20.21
02 07 2017, 0.00, 12.74
03 07 2017, 10.24, 20.31
04 07 2017, 28.94, 27.14
05 07 2017, 0.00, 30.28
06 07 2017, 0.00, 24.87
07 07 2017, 0.00, 27.59
08 07 2017, 0.00, 22.89
09 07 2017, 0.99, 17.05
10 07 2017, 0.00, 21.83
11 07 2017, 0.00, 26.42
12 07 2017, 0.00, 14.72
13 07 2017, 68.42, 25.94
14 07 2017, 0.00, 15.60
15 07 2017, 0.00, 42.59
16 07 2017, 0.00, 37.87
17 07 2017, 0.00, 9.98
18 07 2017, 0.00, 17.96
19 07 2017, 24.74, 36.68
20 07 2017, 2.15, 11.97
21 07 2017, 0.80, 23.89
22 07 2017, 77.27, 25.22
23 07 2017, 5.16, 21.11
24 07 2017, 0.00, 19.02
25 07 2017, 0.00, 36.13
26 07 2017, 0.00, 45.04
27 07 2017, 0.00, 15.09
28 07 2017, 21.36, 17.12
29 07 2017, 20.72, 19.16
30 07 2017, 41.88, 23.88
31 07 2017, 12.41, 20.23
01 08 2017, 52.67, 20.14
02 08 2017, 0.00, 32.21
03 08 2017, 6.59, 28.23
04 08 2017, 8.03, 24.55
05 08 2017, 229.10, 18.92
06 08 2017, 5.09, 20.19
07 08 2017, 30.04, 18.57
08 08 2017, 65.28, 14.54
09 08 2017, 0.04, 14.33
10 08 2017, 0.00, 14.22
11 08 2017, 5.62, 35.04
12 08 2017, 12.54, 15.37
13 08 2017, 0.00, 14.39
14 08 2017, 16.13, 30.23
15 08 2017, 12.87, 20.43
16 08 2017, 51.95, 31.73
17 08 2017, 20.44, 17.41
18 08 2017, 228.26, 16.58
19 08 2017, 55.79, 15.57
20 08 2017, 0.00, 33.29
21 08 2017, 21.88, 42.55
22 08 2017, 0.00, 19.58
23 08 2017, 51.72, 22.56
24 08 2017, 55.13, 21.47
25 08 2017, 21.72, 21.80
26 08 2017, 0.00, 21.38
27 08 2017, 4.63, 27.83
28 08 2017, 0.04, 24.77
29 08 2017, 12.64, 14.62
30 08 2017, 16.77, 14.45
31 08 2017, 60.99, 19.91
01 09 2017, 0.00, 15.45
02 09 2017, 0.50, 10.78
03 09 2017, 0.00, 40.57
04 09 2017, 0.00, 28.96
05 09 2017, 0.00, 31.49
06 09 2017, 20.21, 15.73
07 09 2017, 29.25, 26.56
08 09 2017, 40.18, 30.08
09 09 2017, 45.48, 14.29
10 09 2017, 0.00, 23.96
11 09 2017, 4.61, 22.48
12 09 2017, 0.00, 16.32
13 09 2017, 7.08, 16.07
14 09 2017, 199.36, 17.91
15 09 2017, 72.48, 14.26
16 09 2017, 17.20, 14.25
17 09 2017, 0.00, 15.98
18 09 2017, 0.00, 12.54
19 09 2017, 0.00, 23.72
20 09 2017, 1.55, 31.07
21 09 2017, 24.26, 13.54
22 09 2017, 11.26, 21.28
23 09 2017, 0.01, 30.37
24 09 2017, 0.13, 15.23
25 09 2017, 0.00, 15.38
26 09 2017, 8.53, 21.96
27 09 2017, 0.00, 37.51
28 09 2017, 5.22, 17.33
29 09 2017, 0.13, 13.76
30 09 2017, 16.89, 15.83
01 10 2017, 0.00, 37.62
02 10 2017, 2.54, 14.68
04 10 2017, 5.83, 17.64
05 10 2017, 0.00, 30.48
06 10 2017, 0.00, 16.37
07 10 2017, 0.00, 27.19
08 10 2017, 0.00, 26.03
09 10 2017, 0.00, 20.29
10 10 2017, 37.08, 21.13
12 10 2017, 0.00, 12.56
13 10 2017, 0.47, 39.38
14 10 2017, 0.00, 34.91
15 10 2017, 1.74, 30.99
16 10 2017, 4.95, 30.47
17 10 2017, 53.00, 16.66
18 10 2017, 0.00, 9.37
19 10 2017, 0.00, 25.95
20 10 2017, 0.00, 7.54
21 10 2017, 80.95, 20.28
22 10 2017, 0.09, 11.95
23 10 2017, 0.00, 27.95
24 10 2017, 0.00, 35.00
25 10 2017, 7.67, 13.18
26 10 2017, 0.00, 25.07
27 10 2017, 0.00, 24.96
28 10 2017, 0.00, 24.83
29 10 2017, 0.00, 13.91
30 10 2017, 0.00, 20.89
31 10 2017, 0.00, 22.54
01 11 2017, 4.53, 15.74
02 11 2017, 0.00, 14.38
03 11 2017, 0.00, 16.74
04 11 2017, 0.00, 13.36
05 11 2017, 14.60, 9.59
06 11 2017, 0.00, 20.20
07 11 2017, 0.00, 14.55
08 11 2017, 5.07, 11.43
09 11 2017, 22.92, 14.50
10 11 2017, 11.07, 21.01
11 11 2017, 0.00, 31.34
12 11 2017, 0.00, 19.33
13 11 2017, 0.00, 12.14
14 11 2017, 0.00, 24.28
15 11 2017, 0.00, 16.11
16 11 2017, 12.72, 18.26
17 11 2017, 0.00, 7.65
18 11 2017, 0.00, 20.52
19 11 2017, 9.98, 22.72
20 11 2017, 1.97, 17.98
21 11 2017, 0.00, 22.58
22 11 2017, 0.00, 28.49
23 11 2017, 0.00, 7.52
24 11 2017, 0.00, 6.62
25 11 2017, 4.99, 7.23
26 11 2017, 0.00, 8.51
27 11 2017, 5.30, 23.89
28 11 2017, 0.00, 10.27
29 11 2017, 0.00, 7.57
30 11 2017, 0.00, 9.31
01 12 2017, 0.00, 9.55
02 12 2017, 0.00, 10.41
03 12 2017, 0.00, 9.02
04 12 2017, 0.00, 10.97
05 12 2017, 0.00, 9.26
06 12 2017, 0.43, 12.72
07 12 2017, 0.00, 28.57
08 12 2017, 20.19, 8.24
09 12 2017, 0.00, 8.24
10 12 2017, 0.00, 22.24
11 12 2017, 0.00, 5.53
12 12 2017, 0.00, 7.53
13 12 2017, 0.00, 14.01
14 12 2017, 4.08, 8.66
15 12 2017, 0.00, 9.02
16 12 2017, 0.00, 8.19
17 12 2017, 0.00, 16.46
18 12 2017, 0.00, 16.03
19 12 2017, 0.00, 22.90
20 12 2017, 0.00, 28.85
21 12 2017, 0.00, 17.29
22 12 2017, 0.00, 21.65
23 12 2017, 0.00, 12.38
24 12 2017, 0.00, 13.46
25 12 2017, 0.00, 20.19
26 12 2017, 0.00, 7.81
27 12 2017, 10.92, 7.14
28 12 2017, 0.00, 8.43
29 12 2017, 11.72, 18.26
30 12 2017, 31.05, 12.22
31 12 2017, 107.87, 11.48
