0.0 -2.0 0.0 1.0 0.0 0.0 0.0
0.10040160642570281 -1.880248990339215 2.3613515650142665 0.9401244951696075 -1.1806757825071332 1.563039479180892e-07 1.563039479180892e-07
0.20080321285140562 -1.535334855396756 4.439929691468344 0.767667427698378 -2.219964845734172 1.9871954838251862e-07 1.9871954838251862e-07
0.30120481927710846 -1.0065613312509287 5.986821456169567 0.5032806656254644 -2.9934107280847835 1.8940076345865764e-06 1.8940076345865764e-06
0.40160642570281124 -0.3572517760022896 6.816775777515288 0.1786258880011448 -3.408387888757644 6.379378164158698e-06 6.379378164158698e-06
0.5020080321285141 0.33483877037592424 6.830413831889422 -0.16741938518796212 -3.415206915944711 5.985053881545957e-06 5.985053881545957e-06
0.6024096385542169 0.9868321732608616 6.026101953438553 -0.4934160866304308 -3.0130509767192764 1.747745626136854e-06 1.747745626136854e-06
0.7028112449799196 1.5206513603568552 4.500153767942997 -0.7603256801784276 -2.2500768839714986 9.61593990681208e-07 9.61593990681208e-07
0.8032128514056225 1.8723685115987856 2.4353092341326668 -0.9361842557993928 -1.2176546170663334 5.493272877296952e-07 5.493272877296952e-07
0.9036144578313253 1.9998677316827134 0.07883347054456602 -0.9999338658413567 -0.03941673527228301 1.3787551688678516e-06 1.3787551688678516e-06
1.0040160642570282 1.8878800147313486 -2.287081118004804 -0.9439400073656743 1.143540559002402 2.2910102322799563e-06 2.2910102322799563e-06
1.104417670682731 1.549816309700496 -4.379113082071994 -0.774908154850248 2.189556541035997 3.4006601301637165e-06 3.4006601301637165e-06
1.2048192771084338 1.0261605063207233 -5.946739844945177 -0.5130802531603617 2.9733699224725885 5.027968742336863e-06 5.027968742336863e-06
1.3052208835341366 0.37962087309942516 -6.802236267263542 -0.18981043654971258 3.401118133631771 1.1069706075606711e-05 1.1069706075606711e-05
1.4056224899598393 -0.3123786553972128 -6.843153892060065 0.1561893276986064 3.4215769460300325 8.140117128891955e-06 8.140117128891955e-06
1.5060240963855422 -0.9669698135809901 -6.064594457862476 0.48348490679049505 3.032297228931238 4.1790571283883045e-08 4.1790571283883045e-08
1.606425702811245 -1.5057645271348434 -4.559792759019604 0.7528822635674217 2.279896379509802 2.1037232232098066e-06 2.1037232232098066e-06
1.7068273092369477 -1.8642426505567888 -2.508949362486757 0.9321213252783944 1.2544746812433785 2.8112435368870335e-06 2.8112435368870335e-06
1.8072289156626506 -1.9994738741326712 -0.15765865707254445 0.9997369370663356 0.07882932853627223 4.050398294810927e-06 4.050398294810927e-06
1.9076305220883534 -1.8952660440669906 2.2125110134717354 0.9476330220334953 -1.1062555067358677 4.979492513797375e-06 4.979492513797375e-06
2.0080321285140563 -1.5640971285429506 4.317731338063324 0.7820485642714753 -2.158865669031662 6.4907778400024876e-06 6.4907778400024876e-06
2.108433734939759 -1.0456257281654273 5.90589158081815 0.5228128640827137 -2.952945790409075 9.052983094422147e-06 9.052983094422147e-06
2.208835341365462 -0.4019395112612495 6.786814970458001 0.20096975563062475 -3.3934074852290004 1.8457498739321312e-05 1.8457498739321312e-05
2.3092369477911645 0.2898787844555887 6.855010038372017 -0.14493939222779434 -3.4275050191860084 1.3046021390304072e-05 1.3046021390304072e-05
2.4096385542168677 0.9469839283967565 6.102308988297772 -0.47349196419837825 -3.051154494148886 1.0331183595988508e-07 1.0331183595988508e-07
2.5100401606425704 1.490686459478033 4.618848361144276 -0.7453432297390165 -2.309424180572138 2.695838932439575e-06 2.695838932439575e-06
2.610441767068273 1.8558770521659052 2.5822742183522696 -0.9279385260829526 -1.2911371091761348 4.175869758943373e-06 4.175869758943373e-06
2.710843373493976 1.998823713702847 0.2364700380110486 -0.9994118568514235 -0.1182350190055243 5.397177169313535e-06 5.397177169313535e-06
2.8112449799196786 1.9024088047529337 -2.1376507181746525 -0.9512044023764669 1.0688253590873262 6.496727590060792e-06 6.496727590060792e-06
2.9116465863453813 1.57817806316926 -4.2557845933365135 -0.78908903158463 2.1278922966682567 7.82495569798987e-06 7.82495569798987e-06
3.0120481927710845 1.064958323135569 -5.864283392586522 -0.5324791615677845 2.932141696293261 1.0308594462173468e-05 1.0308594462173468e-05
3.112449799196787 0.4242083457052762 -6.770523781821199 -0.2121041728526381 3.3852618909105994 1.976043397134058e-05 1.976043397134058e-05
3.21285140562249 -0.26734053755121545 -6.865984902312913 0.13367026877560773 3.4329924511564567 1.5660748511472512e-05 1.5660748511472512e-05
3.3132530120481927 -0.9268751890379341 -6.139236839940891 0.46343759451896704 3.0696184199704457 3.933636755091315e-07 3.933636755091315e-07
3.4136546184738954 -1.47541603138244 -4.677303954820664 0.73770801569122 2.338651977410332 2.8258053175699225e-06 2.8258053175699225e-06
3.5140562248995986 -1.8472712669361053 -2.6552613105789376 0.9236356334680527 1.3276306552894688 5.46120425897638e-06 5.46120425897638e-06
3.6144578313253013 -1.9979141752443494 -0.3152473980169375 0.9989570876221747 0.15762369900846876 6.999466876737418e-06 6.999466876737418e-06
3.714859437751004 -1.9093040972506927 2.0625161749110625 0.9546520486253464 -1.0312580874555313 8.571249678084624e-06 8.571249678084624e-06
3.8152610441767068 -1.5920524789259651 4.193289128110799 0.7960262394629826 -2.0966445640553997 1.0471995635772476e-05 1.0471995635772476e-05
3.9156626506024095 -1.08415079846871 5.821909114490184 0.542075399234355 -2.910954557245092 1.3544951395945349e-05 1.3544951395945349e-05
4.016064257028113 -0.4464209698739565 6.753347379182237 0.22321048493697826 -3.3766736895911187 2.3779740195060905e-05 2.3779740195060905e-05
4.116465863453815 0.2447681162099833 6.876062254192174 -0.12238405810499164 -3.438031127096087 2.0592226241023954e-05 2.0592226241023954e-05
4.216867469879518 0.9066453534770829 6.175358436561197 -0.45332267673854143 -3.0876792182805985 1.860701299803782e-06 1.860701299803782e-06
4.317269076305221 1.4599500088961048 4.73514821162975 -0.7299750044480524 -2.367574105814875 6.048872984296946e-06 6.048872984296946e-06
4.417670682730924 1.8384232102166564 2.7278991148571254 -0.9192116051083282 -1.3639495574285627 8.406638459448942e-06 8.406638459448942e-06
4.518072289156627 1.9967428318492078 0.393983351140533 -0.9983714159246039 -0.1969916755702665 1.013244489533554e-05 1.013244489533554e-05
4.618473895582329 1.915950589671557 -1.9871114307886824 -0.9579752948357785 0.9935557153943412 1.14266332451261e-05 1.14266332451261e-05
4.718875502008032 1.6057205410422197 -4.130247429327239 -0.8028602705211099 2.0651237146636197 1.317659499472626e-05 1.317659499472626e-05
